event_id,latitude,longitude,start,end,end_exclusive,duration_hours,ptype_codes,ptype_labels,dominant_ptype_code,dominant_ptype_label,freezing_liquid_hours,wet_snow_hours,temperature_mean_c,temperature_min_c,temperature_max_c,gust_mean_ms,gust_max_ms,precip_rate_mean_mmh,precip_rate_max_mmh,precipitation_water_equivalent_mm,snowfall_rate_mean_mmh,snowfall_rate_max_mmh,snowfall_water_equivalent_mm,tcslw_mean_kgm2,tcslw_max_kgm2
E01300,40,22.25,2012-01-14T08:00:00,2012-01-14T09:00:00,2012-01-14T10:00:00,2,6,wet_snow,6,wet_snow,0,2,1.460174561,1.393463135,1.526885986,7.374962807,7.425400734,0.6482362747,0.7724761963,1.296472549,0.6104171276,0.7290244102,1.220834255,0.2773742676,0.2802429199
E01791,39.75,21.75,2019-12-28T19:00:00,2019-12-28T20:00:00,2019-12-28T21:00:00,2,6,wet_snow,6,wet_snow,0,2,2.023223877,1.655670166,2.390777588,7.021214962,7.414546013,0.0002145767212,0.0004291534424,0.0004291534424,0.0003755092621,0.000536441803,0.0007510185242,0.004837036133,0.006072998047
E01234,40,22,2018-01-24T11:00:00,2018-01-24T12:00:00,2018-01-24T13:00:00,2,6,wet_snow,6,wet_snow,0,2,4.676177979,4.658843994,4.693511963,7.19674778,7.401521683,0.03798007965,0.04591941833,0.0759601593,0.0006437301636,0.0007510185242,0.001287460327,0.01620483398,0.02230834961
E01001,40,21.75,2018-02-15T07:00:00,2018-02-15T08:00:00,2018-02-15T09:00:00,2,6,wet_snow,6,wet_snow,0,2,2.771636963,2.324493408,3.218780518,6.947298527,7.365341187,0.3283023834,0.3549098969,0.6566047668,0.234746933,0.2559900284,0.469493866,0.04321289062,0.05014038086
E01418,40,22.25,2016-12-27T21:00:00,2016-12-27T22:00:00,2016-12-27T23:00:00,2,6,wet_snow,6,wet_snow,0,2,2.819610596,2.443267822,3.195953369,7.078476429,7.339186668,0.1291751862,0.2223014832,0.2583503723,0.03556609154,0.06051063538,0.07113218307,0.09507751465,0.1098632812
E02820,39.25,21.75,2018-12-06T00:00:00,2018-12-06T01:00:00,2018-12-06T02:00:00,2,6,wet_snow,6,wet_snow,0,2,1.129669189,0.495513916,1.763824463,7.03882885,7.333882332,0,0,0,0,0,0,0.002487182617,0.002868652344
E00848,40,21.75,2012-02-16T16:00:00,2012-02-16T17:00:00,2012-02-16T18:00:00,2,6,wet_snow,6,wet_snow,0,2,1.441070557,0.4432678223,2.438873291,7.269133091,7.328408241,0.005578994751,0.006008148193,0.0111579895,0.00541806221,0.00547170639,0.01083612442,0.0004425048828,0.0007629394531
E00375,40.25,22,2014-01-25T21:00:00,2014-01-25T22:00:00,2014-01-25T23:00:00,2,6,wet_snow,6,wet_snow,0,2,2.144134521,1.46182251,2.826446533,7.261422157,7.321093559,0.7424354553,0.8737564087,1.484870911,0.3886520863,0.4119873047,0.7773041725,0.08711242676,0.1051330566
E00717,40.25,22.25,2019-01-14T22:00:00,2019-01-14T23:00:00,2019-01-15T00:00:00,2,3,freezing_rain,3,freezing_rain,2,0,-0.6590270996,-0.7417907715,-0.5762634277,6.741038322,7.277024269,0.1223087311,0.1484870911,0.2446174622,0.08837878704,0.1171588898,0.1767575741,0.001098632812,0.001861572266
E01604,40,22.75,2012-02-29T02:00:00,2012-02-29T03:00:00,2012-02-29T04:00:00,2,6,wet_snow,6,wet_snow,0,2,4.470245361,4.398834229,4.541656494,7.218080521,7.256844521,0.001502037048,0.003004074097,0.003004074097,0.001502037048,0.002896785736,0.003004074097,0.004333496094,0.005920410156
E00474,40.25,22,2017-12-19T11:00:00,2017-12-19T12:00:00,2017-12-19T13:00:00,2,6,wet_snow,6,wet_snow,0,2,2.266326904,2.167877197,2.364776611,6.981453896,7.242208481,0.0006437301636,0.001287460327,0.001287460327,0.0006705522537,0.001180171967,0.001341104507,0.002853393555,0.003387451172
E00291,40.25,22,2012-01-06T15:00:00,2012-01-06T16:00:00,2012-01-06T17:00:00,2,6,wet_snow,6,wet_snow,0,2,1.768218994,1.695709229,1.84072876,7.063370228,7.227428436,1.300764084,1.69301033,2.601528168,0.8805155754,1.199698448,1.761031151,0.1049194336,0.1781616211
E02567,39.5,22.5,2019-02-23T17:00:00,2019-02-23T18:00:00,2019-02-23T19:00:00,2,6,wet_snow,6,wet_snow,0,2,1.300750732,1.240997314,1.36050415,7.146770477,7.220630646,0.6840705872,0.714969635,1.368141174,0.6646245718,0.6969451904,1.329249144,0.03675842285,0.04467773438
E01326,40,22.25,2012-12-11T09:00:00,2012-12-11T10:00:00,2012-12-11T11:00:00,2,6,wet_snow,6,wet_snow,0,2,1.858306885,0.8407287598,2.87588501,7.01514101,7.190384865,1.794719696,1.905441284,3.589439392,1.621234417,1.74665451,3.242468834,0.0601348877,0.07107543945
E00384,40.25,22,2014-02-03T14:00:00,2014-02-03T15:00:00,2014-02-03T16:00:00,2,6,wet_snow,6,wet_snow,0,2,4.584381104,4.515533447,4.65322876,6.990442753,7.151755333,0.001072883606,0.00171661377,0.002145767212,0.001287460327,0.001931190491,0.002574920654,0.04782104492,0.04928588867
E00685,40.25,22.25,2017-12-19T12:00:00,2017-12-19T13:00:00,2017-12-19T14:00:00,2,6,wet_snow,6,wet_snow,0,2,3.792816162,3.767730713,3.817901611,7.113711357,7.143417358,0.0006437301636,0.0008583068848,0.001287460327,0.0006169080734,0.0007510185242,0.001233816147,0.004104614258,0.005218505859
E03187,39.25,22.5,2016-12-29T08:00:00,2016-12-29T09:00:00,2016-12-29T10:00:00,2,6,wet_snow,6,wet_snow,0,2,3.896636963,3.34866333,4.444610596,6.814569473,7.138545036,0.003433227539,0.004720687866,0.006866455078,0.0035405159,0.004291534424,0.007081031799,0.002639770508,0.00341796875
E01404,40,22.25,2016-01-17T12:00:00,2016-01-17T13:00:00,2016-01-17T14:00:00,2,6,wet_snow,6,wet_snow,0,2,3.098846436,3.071685791,3.12600708,6.822410583,7.082798958,0.2394676208,0.3330230713,0.4789352417,0.1819610596,0.2714395523,0.3639221191,0.04559326172,0.06433105469
E00749,40.25,22.5,2012-02-10T04:00:00,2012-02-10T05:00:00,2012-02-10T06:00:00,2,6,wet_snow,6,wet_snow,0,2,-0.7715759277,-0.940032959,-0.6031188965,7.077260494,7.079924583,0.6596088409,0.7046699524,1.319217682,0.6120800972,0.6144404411,1.224160194,0.132598877,0.1444091797
E00565,40.25,22.25,2012-01-09T09:00:00,2012-01-09T10:00:00,2012-01-09T11:00:00,2,6,wet_snow,6,wet_snow,0,2,3.440948486,3.336090088,3.545806885,6.703305244,7.033971786,0.0293970108,0.04291534424,0.05879402161,0.01550316811,0.02349615097,0.03100633621,0.004150390625,0.005279541016
E02398,39.5,22,2019-12-30T07:00:00,2019-12-30T08:00:00,2019-12-30T09:00:00,2,6,wet_snow,6,wet_snow,0,2,2.558807373,1.570831299,3.546783447,6.381412506,7.032904625,0.01759529114,0.03004074097,0.03519058228,0.01754164696,0.03004074097,0.03508329391,0.01605224609,0.01620483398
E02656,39.25,21.75,2012-01-12T08:00:00,2012-01-12T09:00:00,2012-01-12T10:00:00,2,6,wet_snow,6,wet_snow,0,2,2.534942627,1.968292236,3.101593018,6.408957005,6.991996765,0,0,0,0,0,0,0.004348754883,0.004913330078
E02968,39.25,22,2018-12-31T19:00:00,2018-12-31T20:00:00,2018-12-31T21:00:00,2,6,wet_snow,6,wet_snow,0,2,2.351898193,2.326202393,2.377593994,6.872633934,6.980729103,1.785707474,1.932048798,3.571414948,1.590120792,1.734423637,3.180241585,0.3045959473,0.3434753418
E00840,40,21.75,2012-02-03T08:00:00,2012-02-03T09:00:00,2012-02-03T10:00:00,2,6,wet_snow,6,wet_snow,0,2,1.052032471,1.023101807,1.080963135,6.969913006,6.976333618,0.2881765366,0.3308773041,0.5763530731,0.2608180046,0.3125309944,0.5216360092,0.1014556885,0.1109924316
E01392,40,22.25,2015-02-08T19:00:00,2015-02-08T20:00:00,2015-02-08T21:00:00,2,6,wet_snow,6,wet_snow,0,2,2.384429932,1.748443604,3.02041626,6.889699936,6.970946312,1.381444931,1.585292816,2.762889862,1.287943125,1.478219032,2.57588625,0.138168335,0.2167358398
E00454,40.25,22,2017-01-19T11:00:00,2017-01-19T12:00:00,2017-01-19T13:00:00,2,6,wet_snow,6,wet_snow,0,2,2.293121338,2.284820557,2.301422119,6.89117527,6.970007896,0.04098415375,0.04549026489,0.0819683075,0.04098415375,0.04559755325,0.0819683075,0.04525756836,0.05072021484
E00060,40.25,21.75,2013-02-08T04:00:00,2013-02-08T05:00:00,2013-02-08T06:00:00,2,6,wet_snow,6,wet_snow,0,2,1.498504639,1.36807251,1.628936768,6.938715458,6.955122948,0.2465486526,0.4373073578,0.4930973053,0.1821488142,0.3236353397,0.3642976284,0.037109375,0.03894042969
E03034,39.25,22.25,2015-01-06T08:00:00,2015-01-06T09:00:00,2015-01-06T10:00:00,2,6,wet_snow,6,wet_snow,0,2,2.313690186,1.854156494,2.773223877,6.187828064,6.94791317,0.001931190491,0.002574920654,0.003862380981,0.001662969589,0.002467632294,0.003325939178,7.629394531e-05,0.0001220703125
E01356,40,22.25,2013-02-19T19:00:00,2013-02-19T20:00:00,2013-02-19T21:00:00,2,6,wet_snow,6,wet_snow,0,2,1.486297607,1.068145752,1.904449463,6.476564407,6.923103333,0.3489017487,0.469493866,0.6978034973,0.3123700619,0.4125237465,0.6247401237,0.03790283203,0.04684448242
E03110,39.25,22.25,2019-12-29T09:00:00,2019-12-29T10:00:00,2019-12-29T11:00:00,2,6,wet_snow,6,wet_snow,0,2,4.540924072,3.9659729,5.115875244,6.539179802,6.873348236,0.0004291534424,0.0008583068848,0.0008583068848,0.0002682209015,0.0003218650818,0.000536441803,0.02377319336,0.0241394043
E02186,39.75,22.75,2016-01-23T14:00:00,2016-01-23T15:00:00,2016-01-23T16:00:00,2,6,wet_snow,6,wet_snow,0,2,3.088287354,2.995880127,3.18069458,6.285561562,6.865569115,0.007295608521,0.01201629639,0.01459121704,0.005954504013,0.009226799011,0.01190900803,0.006866455078,0.008056640625
E03161,39.25,22.5,2015-02-11T08:00:00,2015-02-11T09:00:00,2015-02-11T10:00:00,2,6,wet_snow,6,wet_snow,0,2,2.585235596,2.2472229,2.923248291,6.077993393,6.864177704,0.02167224884,0.03776550293,0.04334449768,0.006571412086,0.007456541061,0.01314282417,0.00178527832,0.002502441406
E03324,39.25,22.75,2019-01-05T13:00:00,2019-01-05T14:00:00,2019-01-05T15:00:00,2,6,wet_snow,6,wet_snow,0,2,0.930267334,0.6643371582,1.19619751,6.424459934,6.835253716,0.01459121704,0.02403259277,0.02918243408,0.01485943794,0.02349615097,0.02971887589,0.008026123047,0.008361816406
E02673,39.25,21.75,2012-02-16T09:00:00,2012-02-16T10:00:00,2012-02-16T11:00:00,2,6,wet_snow,6,wet_snow,0,2,1.564361572,1.143218994,1.98550415,6.611120701,6.804953575,0.03862380981,0.04377365112,0.07724761963,0.03309845924,0.03722906113,0.06619691849,0.02581787109,0.02938842773
E00102,40.25,21.75,2014-02-03T08:00:00,2014-02-03T09:00:00,2014-02-03T10:00:00,2,6,wet_snow,6,wet_snow,0,2,3.509918213,3.160064697,3.859771729,6.302910328,6.774410248,0.002145767212,0.002574920654,0.004291534424,0.002118945122,0.002628564835,0.004237890244,0.09672546387,0.09954833984
E03059,39.25,22.25,2016-01-23T08:00:00,2016-01-23T09:00:00,2016-01-23T10:00:00,2,6,wet_snow,6,wet_snow,0,2,2.085540771,1.956939697,2.214141846,6.143770695,6.748559952,0.3622055054,0.3845214844,0.7244110107,0.3586113453,0.3835558891,0.7172226906,0.155166626,0.1618652344
E02250,39.5,21.75,2015-12-30T19:00:00,2015-12-30T20:00:00,2015-12-30T21:00:00,2,6,wet_snow,6,wet_snow,0,2,1.863616943,1.556060791,2.171173096,6.717710495,6.734576225,0.7754802704,0.841999054,1.550960541,0.7255911827,0.7572412491,1.451182365,0.2613220215,0.3067321777
E01678,39.75,21.75,2012-12-11T07:00:00,2012-12-11T08:00:00,2012-12-11T09:00:00,2,6,wet_snow,6,wet_snow,0,2,1.334136963,0.7667541504,1.901519775,6.261638165,6.724087715,1.479506493,1.646661758,2.959012985,1.277965307,1.364171505,2.555930614,0.05218505859,0.05288696289
E01493,40,22.25,2019-01-26T01:00:00,2019-01-26T02:00:00,2019-01-26T03:00:00,2,6,wet_snow,6,wet_snow,0,2,2.350799561,2.326812744,2.374786377,6.603101254,6.706719398,0.01158714294,0.01544952393,0.02317428589,0.0106215477,0.01378655434,0.0212430954,0.02534484863,0.0285949707
E02219,39.5,21.75,2012-02-10T13:00:00,2012-02-10T14:00:00,2012-02-10T15:00:00,2,6,wet_snow,6,wet_snow,0,2,-0.1846618652,-0.1875915527,-0.1817321777,6.515441418,6.66793251,0.759601593,0.7759094238,1.519203186,0.7532179356,0.775372982,1.506435871,0.1463928223,0.1561889648
E00573,40.25,22.25,2012-01-27T12:00:00,2012-01-27T13:00:00,2012-01-27T14:00:00,2,6,wet_snow,6,wet_snow,0,2,3.994049072,3.951690674,4.036407471,6.620157719,6.646375656,0.001502037048,0.002145767212,0.003004074097,0.001582503319,0.002306699753,0.003165006638,0.01155090332,0.0149230957
E00439,40.25,22,2016-12-17T10:00:00,2016-12-17T11:00:00,2016-12-17T12:00:00,2,6,wet_snow,6,wet_snow,0,2,3.086273193,2.863922119,3.308624268,6.53934288,6.643253326,0.006651878357,0.008153915405,0.01330375671,0.006598234177,0.008153915405,0.01319646835,0.01226806641,0.01281738281
E01777,39.75,21.75,2019-01-07T10:00:00,2019-01-07T11:00:00,2019-01-07T12:00:00,2,6,wet_snow,6,wet_snow,0,2,2.318511963,2.168365479,2.468658447,6.62761116,6.633245468,0.03304481506,0.04377365112,0.06608963013,0.00724196434,0.01223087311,0.01448392868,0.001358032227,0.001647949219
E01595,40,22.75,2012-02-09T17:00:00,2012-02-09T18:00:00,2012-02-09T19:00:00,2,6,wet_snow,6,wet_snow,0,2,2.217498779,2.117584229,2.31741333,6.44409132,6.631437302,0.08840560913,0.1021385193,0.1768112183,0.02671480179,0.03132820129,0.05342960358,0.02824401855,0.03823852539
E00021,40.25,21.75,2012-02-12T09:00:00,2012-02-12T10:00:00,2012-02-12T11:00:00,2,6,wet_snow,6,wet_snow,0,2,0.9549255371,0.2921447754,1.617706299,6.527019978,6.60914135,0.07059574127,0.07338523865,0.1411914825,0.04613399506,0.05310773849,0.09226799011,0.1278381348,0.1414489746
E03244,39.25,22.75,2012-01-16T13:00:00,2012-01-16T14:00:00,2012-01-16T15:00:00,2,6,wet_snow,6,wet_snow,0,2,5.024688721,4.990875244,5.058502197,6.48140192,6.606192589,0,0,0,0,0,0,0.0009155273438,0.001129150391
E00711,40.25,22.25,2019-01-10T01:00:00,2019-01-10T02:00:00,2019-01-10T03:00:00,2,3,freezing_rain,3,freezing_rain,2,0,-2.555633545,-2.624603271,-2.486663818,6.392402649,6.570368767,0.01673698425,0.0283241272,0.03347396851,0.002843141556,0.005578994751,0.005686283112,0.01348876953,0.0182800293
E02198,39.75,22.75,2019-01-09T03:00:00,2019-01-09T04:00:00,2019-01-09T05:00:00,2,6,wet_snow,6,wet_snow,0,2,1.191680908,0.9164123535,1.466949463,6.354130268,6.56009388,0.00171661377,0.003004074097,0.003433227539,0.00171661377,0.003218650818,0.003433227539,0.04377746582,0.05212402344
E02469,39.5,22.25,2019-02-24T07:00:00,2019-02-24T08:00:00,2019-02-24T09:00:00,2,6,wet_snow,6,wet_snow,0,2,2.005279541,1.446929932,2.56362915,5.476789951,6.557824135,0.1244544983,0.1266002655,0.2489089966,0.1239180565,0.1264929771,0.247836113,0.01976013184,0.02230834961
E01390,40,22.25,2015-02-04T03:00:00,2015-02-04T04:00:00,2015-02-04T05:00:00,2,3,freezing_rain,3,freezing_rain,2,0,0.3546447754,0.2897033691,0.4195861816,6.355717659,6.538439751,0.006008148193,0.01029968262,0.01201629639,0,0,0,0.001220703125,0.001800537109
E02291,39.5,21.75,2017-12-23T07:00:00,2017-12-23T08:00:00,2017-12-23T09:00:00,2,6,wet_snow,6,wet_snow,0,2,-2.133636475,-3.804779053,-0.4624938965,6.411721706,6.537576675,0,0,0,0,0,0,0.01383972168,0.01409912109
E01217,40,22,2017-12-18T15:00:00,2017-12-18T16:00:00,2017-12-18T17:00:00,2,6,wet_snow,6,wet_snow,0,2,2.464447021,2.260162354,2.668731689,5.469553471,6.500421524,0.1364707947,0.2351760864,0.2729415894,0.1045256853,0.1768648624,0.2090513706,0.01019287109,0.01293945312
E01755,39.75,21.75,2017-12-19T02:00:00,2017-12-19T03:00:00,2017-12-19T04:00:00,2,6,wet_snow,6,wet_snow,0,2,0.937286377,0.8109436035,1.06362915,6.434580803,6.49905777,0.001287460327,0.00171661377,0.002574920654,0.0009119510651,0.001019239426,0.00182390213,0.01391601562,0.01617431641
E03238,39.25,22.5,2020-01-06T07:00:00,2020-01-06T08:00:00,2020-01-06T09:00:00,2,6,wet_snow,6,wet_snow,0,2,3.043304443,2.106964111,3.979644775,6.368255138,6.487327576,0.06694793701,0.08754730225,0.133895874,0.06635785103,0.0871181488,0.1327157021,0.04342651367,0.05053710938
E03188,39.25,22.5,2016-12-29T20:00:00,2016-12-29T21:00:00,2016-12-29T22:00:00,2,6,wet_snow,6,wet_snow,0,2,0.574432373,0.4319152832,0.7169494629,6.34641695,6.486755371,0,0,0,5.36441803e-05,0.0001072883606,0.0001072883606,0.005859375,0.006896972656
E00429,40.25,22,2016-02-05T00:00:00,2016-02-05T01:00:00,2016-02-05T02:00:00,2,6,wet_snow,6,wet_snow,0,2,1.859588623,1.777618408,1.941558838,6.341852665,6.474794388,0.1811027527,0.193977356,0.3622055054,0.1373291016,0.1563191414,0.2746582031,0.03128051758,0.03280639648
E00327,40.25,22,2012-12-18T14:00:00,2012-12-18T15:00:00,2012-12-18T16:00:00,2,6,wet_snow,6,wet_snow,0,2,2.431610107,2.304718018,2.558502197,6.266532898,6.473997116,0.5293607712,0.5926609039,1.058721542,0.4602134228,0.5517840385,0.9204268456,0.08680725098,0.09454345703
E01417,40,22.25,2016-12-23T08:00:00,2016-12-23T09:00:00,2016-12-23T10:00:00,2,6,wet_snow,6,wet_snow,0,2,3.036529541,2.67276001,3.400299072,6.469268322,6.473526955,0,0,0,0,0,0,0.004455566406,0.00537109375
E02191,39.75,22.75,2017-01-10T19:00:00,2017-01-10T20:00:00,2017-01-10T21:00:00,2,6,wet_snow,6,wet_snow,0,2,0.05130004883,-0.09164428711,0.1942443848,6.279070854,6.469433784,0.002145767212,0.002574920654,0.004291534424,0.002038478851,0.002467632294,0.004076957703,0.006500244141,0.007873535156
E00399,40.25,22,2015-01-19T04:00:00,2015-01-19T05:00:00,2015-01-19T06:00:00,2,3,freezing_rain,3,freezing_rain,2,0,2.297149658,2.168121338,2.426177979,6.409600735,6.445451736,0.0002145767212,0.0004291534424,0.0004291534424,0,0,0,0.02444458008,0.02456665039
E00684,40.25,22.25,2017-12-18T13:00:00,2017-12-18T14:00:00,2017-12-18T15:00:00,2,6,wet_snow,6,wet_snow,0,2,2.053375244,1.670196533,2.436553955,6.399453163,6.443626404,0.8671045303,0.968170166,1.734209061,0.755417347,0.8326649666,1.510834694,0.08879089355,0.1364135742
E01415,40,22.25,2016-12-21T07:00:00,2016-12-21T08:00:00,2016-12-21T09:00:00,2,6,wet_snow,6,wet_snow,0,2,0.8122253418,-0.533782959,2.158233643,6.129265785,6.439900398,0.4503965378,0.4729270935,0.9007930756,0.3678917885,0.3862380981,0.735783577,0.2051696777,0.2137451172
E01658,39.75,21.75,2012-01-29T07:00:00,2012-01-29T08:00:00,2012-01-29T09:00:00,2,6,wet_snow,6,wet_snow,0,2,1.453460693,1.316192627,1.59072876,6.004317284,6.431741714,0.3984689713,0.4377365112,0.7969379425,0.3747582436,0.4015803337,0.7495164871,0.1439971924,0.2053527832
E00261,40.25,21.75,2019-12-04T03:00:00,2019-12-04T04:00:00,2019-12-04T05:00:00,2,6,wet_snow,6,wet_snow,0,2,1.617584229,1.530670166,1.704498291,6.152125835,6.419350624,1.382303238,1.447963715,2.764606476,1.182103157,1.341801882,2.364206314,0.3213043213,0.3262329102
E00860,40,21.75,2012-12-11T22:00:00,2012-12-11T23:00:00,2012-12-12T00:00:00,2,6,wet_snow,6,wet_snow,0,2,1.502960205,1.339752197,1.666168213,6.289093018,6.393229485,0,0,0,0,0,0,0.0006713867188,0.0008239746094
E00241,40.25,21.75,2019-01-10T05:00:00,2019-01-10T06:00:00,2019-01-10T07:00:00,2,3,freezing_rain,3,freezing_rain,2,0,-0.07125854492,-0.1243591309,-0.01815795898,6.158761024,6.389398575,0.04184246063,0.06222724915,0.08368492126,0.002735853195,0.005042552948,0.00547170639,0.05702209473,0.07083129883
E00723,40.25,22.25,2019-02-15T23:00:00,2019-02-16T00:00:00,2019-02-16T01:00:00,2,6,wet_snow,6,wet_snow,0,2,2.312286377,2.305938721,2.318634033,6.35959816,6.370674133,0.03261566162,0.04463195801,0.06523132324,0.03089904785,0.04119873047,0.0617980957,0.01605224609,0.01608276367
E02336,39.5,22,2012-02-09T12:00:00,2012-02-09T13:00:00,2012-02-09T14:00:00,2,6,wet_snow,6,wet_snow,0,2,2.802886963,2.704986572,2.900787354,6.343883991,6.368876457,0.08969306946,0.09355545044,0.1793861389,0.07349252701,0.0751554966,0.146985054,0.03881835938,0.04159545898
E01304,40,22.25,2012-02-03T13:00:00,2012-02-03T14:00:00,2012-02-03T15:00:00,2,6,wet_snow,6,wet_snow,0,2,0.7420959473,0.6119689941,0.8722229004,6.264578342,6.351566315,0.07982254028,0.09999275208,0.1596450806,0.0726878643,0.09269714355,0.1453757286,0.1641387939,0.1784057617
E02511,39.5,22.5,2015-01-06T15:00:00,2015-01-06T16:00:00,2015-01-06T17:00:00,2,6,wet_snow,6,wet_snow,0,2,3.394439697,2.883453369,3.905426025,5.223194122,6.34170723,0.007295608521,0.01201629639,0.01459121704,0.004962086678,0.008690357208,0.009924173355,0.0007629394531,0.001007080078
E00123,40.25,21.75,2015-02-04T03:00:00,2015-02-04T04:00:00,2015-02-04T05:00:00,2,6,wet_snow,6,wet_snow,0,2,0.8556213379,0.7711486816,0.9400939941,6.228276253,6.333361626,0.03283023834,0.04034042358,0.06566047668,0.02132356167,0.02601742744,0.04264712334,0.001770019531,0.001861572266
E03148,39.25,22.5,2012-02-28T01:00:00,2012-02-28T02:00:00,2012-02-28T03:00:00,2,6,wet_snow,6,wet_snow,0,2,2.250396729,2.074615479,2.426177979,6.149055958,6.32027626,0.03755092621,0.03991127014,0.07510185242,0.03508329391,0.0394821167,0.07016658783,0.120513916,0.1314086914
E01624,40,22.75,2016-01-19T10:00:00,2016-01-19T11:00:00,2016-01-19T12:00:00,2,6,wet_snow,6,wet_snow,0,2,2.115753174,1.940216064,2.291290283,5.867076874,6.316226959,0,0,0,0.0001072883606,0.0002145767212,0.0002145767212,0.002426147461,0.003631591797
E03023,39.25,22.25,2012-02-29T07:00:00,2012-02-29T08:00:00,2012-02-29T09:00:00,2,6,wet_snow,6,wet_snow,0,2,0.8473815918,-1.023773193,2.718536377,6.196643353,6.315772057,0.003862380981,0.006866455078,0.007724761963,0.003862380981,0.006866455078,0.007724761963,0.05776977539,0.08584594727
E01371,40,22.25,2014-01-29T01:00:00,2014-01-29T02:00:00,2014-01-29T03:00:00,2,3,freezing_rain,3,freezing_rain,2,0,0.6422424316,0.5753479004,0.7091369629,5.681686878,6.304542542,0.003862380981,0.007295608521,0.007724761963,0.0006973743439,0.001394748688,0.001394748688,0.02160644531,0.02432250977
E01881,39.75,22,2017-01-14T20:00:00,2017-01-14T21:00:00,2017-01-14T22:00:00,2,3,freezing_rain,3,freezing_rain,2,0,1.466949463,1.385406494,1.548492432,5.996087074,6.290742874,0.06394386292,0.1029968262,0.1278877258,0,0,0,0.002304077148,0.003784179688
E02934,39.25,22,2016-01-23T08:00:00,2016-01-23T09:00:00,2016-01-23T10:00:00,2,6,wet_snow,6,wet_snow,0,2,1.070892334,0.8983459473,1.243438721,5.905001163,6.284692764,0.3214359283,0.3355979919,0.6428718567,0.3209531307,0.3351688385,0.6419062614,0.1647338867,0.1669921875
E01023,40,21.75,2019-01-25T23:00:00,2019-01-26T00:00:00,2019-01-26T01:00:00,2,6,wet_snow,6,wet_snow,0,2,1.820159912,1.748809814,1.89151001,6.251564026,6.252731323,0.2506256104,0.3476142883,0.5012512207,0.2201288939,0.2928972244,0.4402577877,0.0005798339844,0.001037597656
E01092,40,22,2012-12-19T17:00:00,2012-12-19T18:00:00,2012-12-19T19:00:00,2,6,wet_snow,6,wet_snow,0,2,2.95211792,2.518341064,3.385894775,6.239715576,6.250959396,0.04205703735,0.05578994751,0.08411407471,0.0009119510651,0.00182390213,0.00182390213,0.0408782959,0.05599975586
E03022,39.25,22.25,2012-02-27T22:00:00,2012-02-27T23:00:00,2012-02-28T00:00:00,2,6,wet_snow,6,wet_snow,0,2,2.84866333,2.432281494,3.265045166,6.018112183,6.239073753,0.1980543137,0.3403186798,0.3961086273,0.1330912113,0.2251446247,0.2661824226,0.03251647949,0.04064941406
E03015,39.25,22.25,2012-02-10T09:00:00,2012-02-10T10:00:00,2012-02-10T11:00:00,2,6,wet_snow,6,wet_snow,0,2,2.189727783,1.824859619,2.554595947,5.453511715,6.23176384,0.7817029953,0.7952213287,1.563405991,0.7546126842,0.7584214211,1.509225368,0.1074676514,0.1455383301
E01053,40,22,2012-01-06T16:00:00,2012-01-06T17:00:00,2012-01-06T18:00:00,2,6,wet_snow,6,wet_snow,0,2,2.489044189,2.08706665,2.891021729,6.146911144,6.230447769,1.003575325,1.447963715,2.00715065,0.4314601421,0.4665970802,0.8629202843,0.06756591797,0.07977294922
E01470,40,22.25,2018-12-06T08:00:00,2018-12-06T09:00:00,2018-12-06T10:00:00,2,6,wet_snow,6,wet_snow,0,2,3.792633057,3.42666626,4.158599854,5.950266838,6.215283394,0,0,0,0,0,0,0.0103302002,0.01147460938
E02125,39.75,22.5,2017-01-10T12:00:00,2017-01-10T13:00:00,2017-01-10T14:00:00,2,6,wet_snow,6,wet_snow,0,2,-0.5497741699,-0.6547546387,-0.4447937012,6.14893961,6.198441505,0.2021312714,0.2772331238,0.4042625427,0.2016484737,0.2771258354,0.4032969475,0.09790039062,0.09930419922
E02502,39.5,22.5,2012-02-17T10:00:00,2012-02-17T11:00:00,2012-02-17T12:00:00,2,6,wet_snow,6,wet_snow,0,2,6.162750244,6.070220947,6.255279541,6.125417709,6.178108215,0,0,0,0,0,0,0.003555297852,0.004333496094
E00380,40.25,22,2014-02-01T17:00:00,2014-02-01T18:00:00,2014-02-01T19:00:00,2,6,wet_snow,6,wet_snow,0,2,1.989715576,1.970855713,2.008575439,6.132469177,6.158974648,0.005578994751,0.008583068848,0.0111579895,0.00547170639,0.009119510651,0.01094341278,0.06639099121,0.07861328125
E01138,40,22,2014-02-01T07:00:00,2014-02-01T08:00:00,2014-02-01T09:00:00,2,6,wet_snow,6,wet_snow,0,2,2.860321045,2.635406494,3.085235596,6.075119495,6.114443779,0.008583068848,0.009441375732,0.0171661377,0.007349252701,0.007832050323,0.0146985054,0.1357269287,0.1447753906
E00226,40.25,21.75,2018-02-28T01:00:00,2018-02-28T02:00:00,2018-02-28T03:00:00,2,3,freezing_rain,3,freezing_rain,2,0,2.067657471,1.557647705,2.577667236,5.744978905,6.02984333,0.02210140228,0.0364780426,0.04420280457,0.01174807549,0.01802444458,0.02349615097,0.01371765137,0.02038574219
